"t","Region","Scenario","Demand"
2067,"Mexico","Ambitious-Baseline-Low Range-Baseline-Baseline",32563.6732920801
2067,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",43917.127756536
2067,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",44146.5528916536
2067,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",42563.5421488269
2067,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",46810.966963293
2067,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",173854.733172304
2067,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",174587.123325885
2067,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",26453.9631057355
2067,"Middle East","Ambitious-Baseline-High Range-Baseline-Baseline",188995.461285316
2067,"Middle East","Ambitious-Baseline-Low Range-Baseline-Baseline",121490.728466555
2067,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",172721.27836483
2067,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",174014.276079945
2067,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",168102.623550027
2067,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",210960.677990161
2067,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",113761.65412717
2067,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",114010.245523604
2067,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",19355.5998167571
2067,"Other Asia Pacific","Ambitious-Baseline-High Range-Baseline-Baseline",130553.730792423
2067,"Other Asia Pacific","Ambitious-Baseline-Low Range-Baseline-Baseline",85580.34528713
2067,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",113657.492933395
2067,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",113460.827794668
2067,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",113138.671176944
2067,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",137113.824889812
2067,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",87082.5330404366
2067,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",86042.5166605161
2067,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",11810.0962249342
2067,"Other Europe","Ambitious-Baseline-High Range-Baseline-Baseline",97974.4902063357
2067,"Other Europe","Ambitious-Baseline-Low Range-Baseline-Baseline",65818.20977754
2067,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",86882.2294958791
2067,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",87069.6844343692
2067,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",85426.0483632561
2067,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",105493.448316636
2067,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",172157.931359715
2067,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",172758.390257808
2067,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24627.8057132857
2067,"Other Latin America and Caribbean","Ambitious-Baseline-High Range-Baseline-Baseline",197465.68812918
2067,"Other Latin America and Caribbean","Ambitious-Baseline-Low Range-Baseline-Baseline",144825.720869359
2067,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",169124.919894768
2067,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",172872.057176304
2067,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",159699.456815666
2067,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",177741.505676384
2067,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",28595.1127932054
2067,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",27526.6032215482
2067,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",4494.17448930886
2067,"South Korea","Ambitious-Baseline-High Range-Baseline-Baseline",31777.9526966636
2067,"South Korea","Ambitious-Baseline-Low Range-Baseline-Baseline",22280.9306279465
2067,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",28570.3921406223
2067,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28523.776534226
2067,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27944.6226865936
2067,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",34134.624965954
2067,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",49592.8070057535
2067,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",49823.7300464672
2067,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5347.09114868158
2067,"United Kingdom","Ambitious-Baseline-High Range-Baseline-Baseline",59996.7619565123
2067,"United Kingdom","Ambitious-Baseline-Low Range-Baseline-Baseline",34257.9090914964
2067,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",49501.9616459314
2067,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",49543.2430113922
2067,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",49130.5732478494
2067,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",63206.8502103158
2067,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",264215.637473164
2067,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",265620.922172229
2067,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17905.7378970227
2067,"United States","Ambitious-Baseline-High Range-Baseline-Baseline",281368.005492422
2067,"United States","Ambitious-Baseline-Low Range-Baseline-Baseline",173684.000629533
2067,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",261196.348635943
2067,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",262759.203714083
2067,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",251978.567782368
2067,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",280907.90131002
2068,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",208346.032975783
2068,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",208962.298274036
2068,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40413.1679378219
2068,"ASEAN","Ambitious-Baseline-High Range-Baseline-Baseline",260455.16265945
2068,"ASEAN","Ambitious-Baseline-Low Range-Baseline-Baseline",177419.061442877
2068,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",204943.014853949
2068,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",209713.962433084
2068,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",188622.001432516
2068,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",224559.708917651
2068,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",123014.771028169
2068,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",123651.201703214
2068,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17991.5758532944
2068,"Africa","Ambitious-Baseline-High Range-Baseline-Baseline",156933.422575781
2068,"Africa","Ambitious-Baseline-Low Range-Baseline-Baseline",94088.3829354962
2068,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",122415.047149718
2068,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",122695.900376182
2068,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",120194.277897998
2068,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",150631.007895669
2068,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",22430.182962089
2068,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22534.1205218265
2068,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1419.13941782022
2068,"Australia/NZ","Ambitious-Baseline-High Range-Baseline-Baseline",26136.167444984
2068,"Australia/NZ","Ambitious-Baseline-Low Range-Baseline-Baseline",16236.7083644408
2068,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",22200.2829554478
2068,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",22447.6607648259
2068,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",21276.3555828128
2068,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",26924.1247469508
2068,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",68413.8292812729
2068,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",68740.4781222986
2068,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",7133.82449090381
2068,"Brazil","Ambitious-Baseline-High Range-Baseline-Baseline",92311.2631666343
2068,"Brazil","Ambitious-Baseline-Low Range-Baseline-Baseline",50039.0511835676
2068,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",66803.5017044008
2068,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",69341.6176860779
2068,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",60576.5886046985
2068,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",81138.2821708182
2068,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",30757.9733859021
2068,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",30593.6998832723
2068,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",2431.33559713353
2068,"Canada","Ambitious-Baseline-High Range-Baseline-Baseline",34425.267044851
2068,"Canada","Ambitious-Baseline-Low Range-Baseline-Baseline",21434.6571054429
2068,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",30412.4207505048
2068,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",30591.1892528186
2068,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",29212.3542801265
2068,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",32667.5091397925
2068,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",127217.730288418
2068,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",167972.606646378
2068,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",68294.6479607833
2068,"China","Ambitious-Baseline-High Range-Baseline-Baseline",142320.044867246
2068,"China","Ambitious-Baseline-Low Range-Baseline-Baseline",119831.406002441
2068,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",125727.327914904
2068,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",128196.23939467
2068,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",117890.889858275
2068,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",136535.59004309
2068,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",11833.9858795728
2068,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",11694.5127139154
2068,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1545.18105272808
2068,"EFTA","Ambitious-Baseline-High Range-Baseline-Baseline",13969.7790627977
2068,"EFTA","Ambitious-Baseline-Low Range-Baseline-Baseline",7918.74845295672
2068,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",11811.3078538247
2068,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",11821.6088687781
2068,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",11498.2464126127
2068,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",15232.7174107879
2068,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",67446.7121825473
2068,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",90368.3919503912
2068,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",34353.8949446088
2068,"European Union","Ambitious-Baseline-High Range-Baseline-Baseline",77322.714360656
2068,"European Union","Ambitious-Baseline-Low Range-Baseline-Baseline",59807.1525638863
2068,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",67372.8485077905
2068,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",67408.356222715
2068,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",66901.4127922802
2068,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",78416.463146414
2068,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",126381.274655426
2068,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",126616.264150009
2068,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",38819.8517202947
2068,"India","Ambitious-Baseline-High Range-Baseline-Baseline",181007.233459579
2068,"India","Ambitious-Baseline-Low Range-Baseline-Baseline",128177.127894135
2068,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",126358.665429267
2068,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",126218.783945624
2068,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",126265.935388079
2068,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",140385.473070567
2068,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",50272.7884612381
2068,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",49290.6097770495
2068,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",6851.29457102857
2068,"Japan","Ambitious-Baseline-High Range-Baseline-Baseline",69873.0229574417
2068,"Japan","Ambitious-Baseline-Low Range-Baseline-Baseline",43201.4610871528
2068,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",50225.484802277
2068,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",50136.1881649611
2068,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",49501.9726432205
2068,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",60873.4783067674
2068,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",44662.7780326195
2068,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",44842.6785398135
2068,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5896.51182519193
2068,"Mexico","Ambitious-Baseline-High Range-Baseline-Baseline",53220.3327854117
2068,"Mexico","Ambitious-Baseline-Low Range-Baseline-Baseline",32762.0144498868
2068,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",44215.5678595043
2068,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",44446.9033202566
2068,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",42849.999910042
2068,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",47133.8577465701
2068,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",175385.392288206
2068,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",176127.449205214
2068,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",26121.7894267692
2068,"Middle East","Ambitious-Baseline-High Range-Baseline-Baseline",190656.804778517
2068,"Middle East","Ambitious-Baseline-Low Range-Baseline-Baseline",122538.820020512
2068,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",174241.664519988
2068,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",175546.37042889
2068,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",169580.163667979
2068,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",212829.840384671
2068,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",114783.869230657
2068,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",115040.737442402
2068,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",18809.6984049701
2068,"Other Asia Pacific","Ambitious-Baseline-High Range-Baseline-Baseline",131722.962015637
2068,"Other Asia Pacific","Ambitious-Baseline-Low Range-Baseline-Baseline",86362.2337492907
2068,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",114678.820720016
2068,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",114480.333754759
2068,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",114157.822222651
2068,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",138335.954404926
2068,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",87410.7824537359
2068,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",86322.8386992645
2068,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",11607.3964371202
2068,"Other Europe","Ambitious-Baseline-High Range-Baseline-Baseline",98324.7237662297
2068,"Other Europe","Ambitious-Baseline-Low Range-Baseline-Baseline",66073.4507965345
2068,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",87209.8407484415
2068,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",87397.7787394024
2068,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",85728.2792715525
2068,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",105881.5257014
2068,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",172927.292672762
2068,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",173531.66102184
2068,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24296.8807512531
2068,"Other Latin America and Caribbean","Ambitious-Baseline-High Range-Baseline-Baseline",198307.114126233
2068,"Other Latin America and Caribbean","Ambitious-Baseline-Low Range-Baseline-Baseline",145542.250752238
2068,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",169887.611589972
2068,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",173642.689674365
2068,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",160441.786667044
2068,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",178521.294360557
2068,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",28668.5137067995
2068,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",27555.6237029655
2068,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",4584.56097945101
2068,"South Korea","Ambitious-Baseline-High Range-Baseline-Baseline",31852.7796725029
2068,"South Korea","Ambitious-Baseline-Low Range-Baseline-Baseline",22351.5024904202
2068,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",28643.7883209492
2068,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28597.114075957
2068,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27998.1947489908
2068,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",34209.436565088
2068,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",49960.3802793653
2068,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",50193.8667786861
2068,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",5293.91741874176
2068,"United Kingdom","Ambitious-Baseline-High Range-Baseline-Baseline",60467.265173698
2068,"United Kingdom","Ambitious-Baseline-Low Range-Baseline-Baseline",34473.7661683487
2068,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",49868.6422726057
2068,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",49910.3116094897
2068,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",49493.5249990536
2068,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",63709.0945599446
2068,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",264538.227025472
2068,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",265944.578296639
2068,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17946.5552887552
2068,"United States","Ambitious-Baseline-High Range-Baseline-Baseline",281684.419898496
2068,"United States","Ambitious-Baseline-Low Range-Baseline-Baseline",174187.768758727
2068,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",261520.29377794
2068,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",263081.591317914
2068,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",252305.227842182
2068,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",281215.406001228
2069,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",210200.215920802
2069,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",210825.438667888
2069,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40027.1489348684
2069,"ASEAN","Ambitious-Baseline-High Range-Baseline-Baseline",262784.13312899
2069,"ASEAN","Ambitious-Baseline-Low Range-Baseline-Baseline",178991.466832952
2069,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",206766.210787453
2069,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",211580.485111813
2069,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",190295.970718583
2069,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",226560.789099834
2069,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",124012.684551723
2069,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",124660.079586157
2069,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17433.9365239411
2069,"Africa","Ambitious-Baseline-High Range-Baseline-Baseline",158223.779654986
2069,"Africa","Ambitious-Baseline-Low Range-Baseline-Baseline",94837.250224529
2069,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",123407.816910035
2069,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",123690.771301127
2069,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",121167.865864853
2069,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",151867.909937361
2069,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",22449.6703690598
2069,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22553.8050615698
2069,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1425.17174231386
2069,"Australia/NZ","Ambitious-Baseline-High Range-Baseline-Baseline",26154.4722479425
2069,"Australia/NZ","Ambitious-Baseline-Low Range-Baseline-Baseline",16258.1615541464
2069,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",22219.8478320559
2069,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",22467.1418422803
2069,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",21296.0868803219
2069,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",26942.2995804165
2069,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",68915.0602383166
2069,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",69246.2731254406
2069,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",6938.58234119743
2069,"Brazil","Ambitious-Baseline-High Range-Baseline-Baseline",93035.652165347
2069,"Brazil","Ambitious-Baseline-Low Range-Baseline-Baseline",50368.6880878385
2069,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",67289.6927629201
2069,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",69851.439888156
2069,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",61004.3611774044
2069,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",81758.2880121113
2069,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",30819.3299567774
2069,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",30630.2754199764
2069,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",2459.34389526907
2069,"Canada","Ambitious-Baseline-High Range-Baseline-Baseline",34482.8239374798
2069,"Canada","Ambitious-Baseline-Low Range-Baseline-Baseline",21494.6605377209
2069,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",30473.7474059486
2069,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",30652.4750099565
2069,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",29262.4368538742
2069,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",32728.5276292471
2069,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",127910.159631967
2069,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",169142.691830355
2069,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",68273.7447394725
2069,"China","Ambitious-Baseline-High Range-Baseline-Baseline",142691.406304039
2069,"China","Ambitious-Baseline-Low Range-Baseline-Baseline",120674.062819602
2069,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",126434.283631945
2069,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",128877.342939324
2069,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",118594.104957116
2069,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",137138.85096595
2069,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",11903.7196649894
2069,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",11765.1137077314
2069,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",1555.43386811014
2069,"EFTA","Ambitious-Baseline-High Range-Baseline-Baseline",14057.4707023039
2069,"EFTA","Ambitious-Baseline-Low Range-Baseline-Baseline",7958.63087605791
2069,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",11880.869973198
2069,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",11891.246212178
2069,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",11563.088937817
2069,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",15328.3192873207
2069,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",67414.482827058
2069,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",90553.1065602009
2069,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",33996.5431859563
2069,"European Union","Ambitious-Baseline-High Range-Baseline-Baseline",77174.5334582011
2069,"European Union","Ambitious-Baseline-Low Range-Baseline-Baseline",59872.0353021323
2069,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",67341.4515160336
2069,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",67375.5555859352
2069,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",66864.8523008027
2069,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",78311.912598987
2069,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",127575.654477459
2069,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",127813.427489671
2069,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",38973.8859971205
2069,"India","Ambitious-Baseline-High Range-Baseline-Baseline",182716.564719797
2069,"India","Ambitious-Baseline-Low Range-Baseline-Baseline",129388.437016722
2069,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",127552.832921918
